Commodity,Edge,Flow,New Capacity,Switched,Changed Capacity
Methane,"('EG_LNG_exp', 'PL_LNG_imp')",0.0,0.0,1.0,9999999.0
Methane,"('IM_LNG_exp', 'DE_LNG_imp')",0.0,0.0,1.0,9999999.0
Methane,"('TT_LNG_exp', 'NL_LNG_imp')",0.0,0.0,1.0,9999999.0
Methane,"('QA_LNG_exp', 'IN_LNG_imp')",303112.4782752534,0.0,1.0,9999999.0
Methane,"('EG_LNG_exp', 'ES_LNG_imp')",0.0,0.0,1.0,9999999.0
Methane,"('EG_LNG_exp', 'FR_LNG_imp')",0.0,0.0,1.0,9999999.0
Methane,"('USA_LNG_exp', 'PT_LNG_imp')",43774.39964126465,0.0,1.0,9999999.0
Methane,"('USA_LNG_exp', 'JS_LNG_imp')",1029.2857709888776,0.0,1.0,9999999.0
Methane,"('USA_LNG_exp', 'ES_LNG_imp')",125165.89958822794,0.0,1.0,9999999.0
Methane,"('IM_LNG_exp', 'IT_LNG_imp')",0.0,0.0,1.0,9999999.0
Methane,"('EG_LNG_exp', 'TR_LNG_imp')",0.0,0.0,1.0,9999999.0
Methane,"('IM_LNG_exp', 'BE_LNG_imp')",0.0,0.0,1.0,9999999.0
Methane,"('QA_LNG_exp', 'SA_LNG_imp')",0.0,0.0,1.0,9999999.0
Methane,"('RU_LNG_exp', 'PL_LNG_imp')",0.0,0.0,1.0,9999999.0
Methane,"('IM_LNG_exp', 'ES_LNG_imp')",0.0,0.0,1.0,9999999.0
Methane,"('TT_LNG_exp', 'EL_LNG_imp')",0.0,0.0,1.0,9999999.0
Methane,"('AU_LNG_exp', 'IT_LNG_imp')",0.0,0.0,1.0,9999999.0
Methane,"('AU_LNG_exp', 'BE_LNG_imp')",0.0,0.0,1.0,9999999.0
Methane,"('AU_LNG_exp', 'PL_LNG_imp')",0.0,0.0,1.0,9999999.0
Methane,"('RU_LNG_exp', 'FR_LNG_imp')",0.0,0.0,1.0,9999999.0
Methane,"('TT_LNG_exp', 'LV_LNG_imp')",0.0,0.0,1.0,9999999.0
Methane,"('USA_LNG_exp', 'TR_LNG_imp')",203896.5541182648,0.0,1.0,9999999.0
Methane,"('AU_LNG_exp', 'ES_LNG_imp')",0.0,0.0,1.0,9999999.0
Methane,"('AF_LNG_exp', 'UK_LNG_imp')",0.0,0.0,1.0,9999999.0
Methane,"('AU_LNG_exp', 'FR_LNG_imp')",0.0,0.0,1.0,9999999.0
Methane,"('QA_LNG_exp', 'NL_LNG_imp')",0.0,0.0,1.0,9999999.0
Methane,"('IM_LNG_exp', 'TR_LNG_imp')",0.0,0.0,1.0,9999999.0
Methane,"('AF_LNG_exp', 'EG_LNG_imp')",0.0,0.0,1.0,9999999.0
Methane,"('TT_LNG_exp', 'HR_LNG_imp')",0.0,0.0,1.0,9999999.0
Methane,"('QA_LNG_exp', 'AS_LNG_imp')",488874.32838911796,0.0,1.0,9999999.0
Methane,"('AU_LNG_exp', 'TR_LNG_imp')",0.0,0.0,1.0,9999999.0
Methane,"('ME_LNG_exp', 'AF_LNG_imp')",0.0,0.0,1.0,9999999.0
Methane,"('ME_LNG_exp', 'IN_LNG_imp')",0.0,0.0,1.0,9999999.0
Methane,"('EG_LNG_exp', 'IE_LNG_imp')",0.0,0.0,1.0,9999999.0
Methane,"('TT_LNG_exp', 'PT_LNG_imp')",0.0,0.0,1.0,9999999.0
Methane,"('EG_LNG_exp', 'CN_LNG_imp')",0.0,0.0,1.0,9999999.0
Methane,"('QA_LNG_exp', 'EL_LNG_imp')",0.0,0.0,1.0,9999999.0
Methane,"('ME_LNG_exp', 'HR_LNG_imp')",0.0,0.0,1.0,9999999.0
Methane,"('TT_LNG_exp', 'JS_LNG_imp')",0.0,0.0,1.0,9999999.0
Methane,"('QA_LNG_exp', 'LV_LNG_imp')",0.0,0.0,1.0,9999999.0
Methane,"('QA_LNG_exp', 'FI_LNG_imp')",0.0,0.0,1.0,9999999.0
Methane,"('AL_Prod', 'AL')",527.1012699999999,0.0,1.0,9999999.0
Methane,"('DZ_Prod', 'DZ')",992082.4375,0.0,1.0,9999999.0
Methane,"('AT_Prod', 'AT')",5354.663439999999,0.0,1.0,9999999.0
Methane,"('BY_Prod', 'BY')",0.0,0.0,1.0,9999999.0
Methane,"('BE_Prod', 'BE')",146.55,0.0,1.0,9999999.0
Methane,"('BA_Prod', 'BA')",6983.598371601989,0.0,1.0,9999999.0
Methane,"('BG_Prod', 'BG')",79.52780000000001,0.0,1.0,9999999.0
Methane,"('HR_Prod', 'HR')",7367.557,0.0,1.0,9999999.0
Methane,"('CZ_Prod', 'CZ')",1821.80213,0.0,1.0,9999999.0
Methane,"('DK_Prod', 'DK')",17600.3619,0.0,1.0,9999999.0
Methane,"('EE_Prod', 'EE')",0.0,0.0,1.0,9999999.0
Methane,"('FI_Prod', 'FI')",0.0,0.0,1.0,9999999.0
Methane,"('FR_Prod', 'FR')",120.91352,0.0,1.0,9999999.0
Methane,"('DE_Prod', 'DE')",37839.21,0.0,1.0,9999999.0
Methane,"('EL_Prod', 'EL')",19.45207,0.0,1.0,9999999.0
Methane,"('HU_Prod', 'HU')",16841.526,0.0,1.0,9999999.0
Methane,"('IE_Prod', 'IE')",10559.26945,0.0,1.0,9999999.0
Methane,"('IT_Prod', 'IT')",28726.18388,0.0,1.0,9999999.0
Methane,"('LV_Prod', 'LV')",0.0,0.0,1.0,9999999.0
Methane,"('LY_Prod', 'LY')",159325.9949275718,0.0,1.0,9999999.0
Methane,"('LT_Prod', 'LT')",0.0,0.0,1.0,9999999.0
Methane,"('LU_Prod', 'LU')",0.0,0.0,1.0,9999999.0
Methane,"('MD_Prod', 'MD')",0.0,0.0,1.0,9999999.0
Methane,"('NL_Prod', 'NL')",96124.81221000002,0.0,1.0,9999999.0
Methane,"('MK_Prod', 'MK')",0.0,0.0,1.0,9999999.0
Methane,"('NO_Prod', 'NO')",1152595.28185,0.0,1.0,9999999.0
Methane,"('PL_Prod', 'PL')",35142.81676750333,0.0,1.0,9999999.0
Methane,"('PT_Prod', 'PT')",0.0,0.0,1.0,9999999.0
Methane,"('RO_Prod', 'RO')",91564.43999999999,0.0,1.0,9999999.0
Methane,"('RU_Prod', 'RU')",5728954.09275353,0.0,1.0,9999999.0
Methane,"('RS_Prod', 'RS')",2882.15,0.0,1.0,9999999.0
Methane,"('SK_Prod', 'SK')",391.16149,0.0,1.0,9999999.0
Methane,"('SI_Prod', 'SI')",37.14554,0.0,1.0,9999999.0
Methane,"('CH_Prod', 'CH')",0.0,0.0,1.0,9999999.0
Methane,"('TN_Prod', 'TN')",18008.064,0.0,1.0,9999999.0
Methane,"('TR_Prod', 'TR')",22071.5047,0.0,1.0,9999999.0
Methane,"('UK_Prod', 'UK')",336803.220666,0.0,1.0,9999999.0
Methane,"('UA_Prod', 'UA')",172908.3456243854,0.0,1.0,9999999.0
Methane,"('ES_Prod', 'ES')",209.71305,0.0,1.0,9999999.0
Methane,"('USA_Prod', 'USA')",9999999.0,0.0,1.0,9999999.0
Methane,"('CM_Prod', 'CM')",2132790.764230879,0.0,1.0,9999999.0
Methane,"('SA_Prod', 'SA')",1338762.310771848,0.0,1.0,9999999.0
Methane,"('TT_Prod', 'TT')",244187.5310400494,0.0,1.0,9999999.0
Methane,"('ME_Prod', 'ME')",5194976.912176006,0.0,1.0,9999999.0
Methane,"('QA_Prod', 'QA')",1768141.250753962,0.0,1.0,9999999.0
Methane,"('AF_Prod', 'AF')",750869.2287163949,0.0,1.0,9999999.0
Methane,"('MA_Prod', 'MA')",683.9,0.0,1.0,9999999.0
Methane,"('AU_Prod', 'AU')",1129419.8863680377,0.0,1.0,9999999.0
Methane,"('CN_Prod', 'CN')",2288704.156833825,0.0,1.0,9999999.0
Methane,"('JS_Prod', 'JS')",0.0,0.0,1.0,9999999.0
Methane,"('IN_Prod', 'IN')",308590.2229916077,0.0,1.0,9999999.0
Methane,"('AS_Prod', 'AS')",1259517.180291699,0.0,1.0,9999999.0
Methane,"('CR_Prod', 'CR')",1828659.302226193,0.0,1.0,9999999.0
Methane,"('EG_Prod', 'EG')",557871.0357303467,0.0,1.0,9999999.0
Methane,"('IM_Prod', 'IM')",1419953.943201544,0.0,1.0,9999999.0
Hydrogen,"('UA', 'PL')",0.0,0.0,0.0,0.0
Hydrogen,"('LT', 'LV')",0.0,0.0,0.0,0.0
Hydrogen,"('DE', 'AT')",0.0,0.0,0.0,0.0
Hydrogen,"('NO', 'DE')",0.0,0.0,0.0,0.0
Hydrogen,"('RU', 'BY')",0.0,0.0,0.0,0.0
Hydrogen,"('HU', 'HR')",0.0,0.0,0.0,0.0
Hydrogen,"('SK', 'AT')",0.0,0.0,0.0,0.0
Hydrogen,"('DE', 'LU')",0.0,0.0,0.0,0.0
Hydrogen,"('RS', 'BA')",0.0,0.0,0.0,0.0
Hydrogen,"('IT', 'AT')",0.0,0.0,0.0,0.0
Hydrogen,"('BE', 'DE')",0.0,0.0,0.0,0.0
Hydrogen,"('NL', 'UK')",0.0,0.0,0.0,0.0
Hydrogen,"('PL', 'SK')",0.0,0.0,0.0,0.0
Hydrogen,"('UK', 'IE')",0.0,0.0,0.0,0.0
Hydrogen,"('FR', 'DE')",0.0,0.0,0.0,0.0
Hydrogen,"('UA', 'HU')",0.0,0.0,0.0,0.0
Hydrogen,"('BY', 'PL')",0.0,0.0,0.0,0.0
Hydrogen,"('BG', 'RO')",0.0,0.0,0.0,0.0
Hydrogen,"('DZ', 'MA')",0.0,0.0,0.0,0.0
Hydrogen,"('TN', 'IT')",0.0,0.0,0.0,0.0
Hydrogen,"('PT', 'ES')",0.0,0.0,0.0,0.0
Hydrogen,"('DE', 'FR')",0.0,0.0,0.0,0.0
Hydrogen,"('NO', 'NL')",0.0,0.0,0.0,0.0
Hydrogen,"('PL', 'DE')",0.0,0.0,0.0,0.0
Hydrogen,"('DE', 'DK')",0.0,0.0,0.0,0.0
Hydrogen,"('DE', 'CH')",0.0,0.0,0.0,0.0
Hydrogen,"('DK', 'DE')",0.0,0.0,0.0,0.0
Hydrogen,"('DE', 'CZ')",0.0,0.0,0.0,0.0
Hydrogen,"('DE', 'PL')",0.0,0.0,0.0,0.0
Hydrogen,"('LU', 'BE')",0.0,0.0,0.0,0.0
Hydrogen,"('SK', 'CZ')",0.0,0.0,0.0,0.0
Hydrogen,"('SK', 'PL')",0.0,0.0,0.0,0.0
Hydrogen,"('CH', 'DE')",0.0,0.0,0.0,0.0
Hydrogen,"('IT', 'CH')",0.0,0.0,0.0,0.0
Hydrogen,"('FI', 'EE')",0.0,0.0,0.0,0.0
Hydrogen,"('CZ', 'PL')",0.0,0.0,0.0,0.0
Hydrogen,"('RU', 'LV')",0.0,0.0,0.0,0.0
Hydrogen,"('BG', 'RS')",0.0,0.0,0.0,0.0
Hydrogen,"('BG', 'TR')",0.0,0.0,0.0,0.0
Hydrogen,"('EE', 'LV')",0.0,0.0,0.0,0.0
Hydrogen,"('HU', 'SK')",0.0,0.0,0.0,0.0
Hydrogen,"('NO', 'UK')",0.0,0.0,0.0,0.0
Hydrogen,"('DZ', 'ES')",0.0,0.0,0.0,0.0
Hydrogen,"('DE', 'BE')",0.0,0.0,0.0,0.0
Hydrogen,"('RS', 'HU')",0.0,0.0,0.0,0.0
Hydrogen,"('ES', 'FR')",0.0,0.0,0.0,0.0
Hydrogen,"('BE', 'UK')",0.0,0.0,0.0,0.0
Hydrogen,"('SK', 'HU')",0.0,0.0,0.0,0.0
Hydrogen,"('DK', 'SE')",0.0,0.0,0.0,0.0
Hydrogen,"('HR', 'SI')",0.0,0.0,0.0,0.0
Hydrogen,"('RO', 'HU')",0.0,0.0,0.0,0.0
Hydrogen,"('UA', 'SK')",0.0,0.0,0.0,0.0
Hydrogen,"('BG', 'EL')",0.0,0.0,0.0,0.0
Hydrogen,"('EL', 'BG')",0.0,0.0,0.0,0.0
Hydrogen,"('SI', 'HR')",0.0,0.0,0.0,0.0
Hydrogen,"('CH', 'IT')",0.0,0.0,0.0,0.0
Hydrogen,"('UA', 'MD')",0.0,0.0,0.0,0.0
Hydrogen,"('CZ', 'SK')",0.0,0.0,0.0,0.0
Hydrogen,"('RU', 'DE')",0.0,0.0,0.0,0.0
Hydrogen,"('RO', 'MD')",0.0,0.0,0.0,0.0
Hydrogen,"('LV', 'EE')",0.0,0.0,0.0,0.0
Hydrogen,"('BE', 'NL')",0.0,0.0,0.0,0.0
Hydrogen,"('NL', 'BE')",0.0,0.0,0.0,0.0
Hydrogen,"('AT', 'HU')",0.0,0.0,0.0,0.0
Hydrogen,"('HU', 'RO')",0.0,0.0,0.0,0.0
Hydrogen,"('AT', 'SK')",0.0,0.0,0.0,0.0
Hydrogen,"('IT', 'SI')",0.0,0.0,0.0,0.0
Hydrogen,"('LY', 'IT')",0.0,0.0,0.0,0.0
Hydrogen,"('MD', 'RO')",0.0,0.0,0.0,0.0
Hydrogen,"('UA', 'RO')",0.0,0.0,0.0,0.0
Hydrogen,"('DE', 'NL')",0.0,0.0,0.0,0.0
Hydrogen,"('AT', 'DE')",0.0,0.0,0.0,0.0
Hydrogen,"('UK', 'BE')",0.0,0.0,0.0,0.0
Hydrogen,"('BE', 'LU')",0.0,0.0,0.0,0.0
Hydrogen,"('TR', 'BG')",0.0,0.0,0.0,0.0
Hydrogen,"('NL', 'DE')",0.0,0.0,0.0,0.0
Hydrogen,"('MA', 'ES')",0.0,0.0,0.0,0.0
Hydrogen,"('BG', 'MK')",0.0,0.0,0.0,0.0
Hydrogen,"('NO', 'FR')",0.0,0.0,0.0,0.0
Hydrogen,"('AT', 'SI')",0.0,0.0,0.0,0.0
Hydrogen,"('HU', 'RS')",0.0,0.0,0.0,0.0
Hydrogen,"('FR', 'BE')",0.0,0.0,0.0,0.0
Hydrogen,"('FR', 'ES')",0.0,0.0,0.0,0.0
Hydrogen,"('NO', 'DK')",0.0,0.0,0.0,0.0
Hydrogen,"('ES', 'PT')",0.0,0.0,0.0,0.0
Hydrogen,"('RU', 'TR')",0.0,0.0,0.0,0.0
Hydrogen,"('BE', 'FR')",0.0,0.0,0.0,0.0
Hydrogen,"('BY', 'UA')",0.0,0.0,0.0,0.0
Hydrogen,"('TR', 'EL')",0.0,0.0,0.0,0.0
Hydrogen,"('RS', 'BG')",0.0,0.0,0.0,0.0
Hydrogen,"('AL', 'IT')",0.0,0.0,0.0,0.0
Hydrogen,"('CZ', 'DE')",0.0,0.0,0.0,0.0
Hydrogen,"('RO', 'BG')",0.0,0.0,0.0,0.0
Hydrogen,"('AT', 'IT')",0.0,0.0,0.0,0.0
Hydrogen,"('RU', 'FI')",0.0,0.0,0.0,0.0
Hydrogen,"('BY', 'LT')",0.0,0.0,0.0,0.0
Hydrogen,"('EE', 'FI')",0.0,0.0,0.0,0.0
Hydrogen,"('RU', 'UA')",0.0,0.0,0.0,0.0
Hydrogen,"('DK', 'PL')",0.0,0.0,0.0,0.0
Hydrogen,"('FR', 'CH')",0.0,0.0,0.0,0.0
Hydrogen,"('MD', 'UA')",0.0,0.0,0.0,0.0
Hydrogen,"('LT', 'RU')",0.0,0.0,0.0,0.0
Hydrogen,"('SK', 'UA')",0.0,0.0,0.0,0.0
Hydrogen,"('NO', 'BE')",0.0,0.0,0.0,0.0
Hydrogen,"('LT', 'PL')",0.0,0.0,0.0,0.0
Hydrogen,"('RO', 'UA')",0.0,0.0,0.0,0.0
Hydrogen,"('LV', 'LT')",0.0,0.0,0.0,0.0
Hydrogen,"('UK', 'NL')",0.0,0.0,0.0,0.0
Hydrogen,"('EL', 'AL')",0.0,0.0,0.0,0.0
Hydrogen,"('PL', 'DK')",0.0,0.0,0.0,0.0
Hydrogen,"('LV', 'RU')",0.0,0.0,0.0,0.0
Hydrogen,"('CH', 'FR')",0.0,0.0,0.0,0.0
Hydrogen,"('DZ', 'TN')",0.0,0.0,0.0,0.0
Hydrogen,"('SI', 'IT')",0.0,0.0,0.0,0.0
Hydrogen,"('HR', 'HU')",0.0,0.0,0.0,0.0
Hydrogen,"('NL_LNG_imp', 'NL')",0.0,0.0,0.0,0.0
Hydrogen,"('ES_LNG_imp', 'ES')",0.0,0.0,0.0,0.0
Hydrogen,"('TR_LNG_imp', 'TR')",0.0,0.0,0.0,0.0
Hydrogen,"('IT_LNG_imp', 'IT')",0.0,0.0,0.0,0.0
Hydrogen,"('IE_LNG_imp', 'IE')",0.0,0.0,0.0,0.0
Hydrogen,"('BE_LNG_imp', 'BE')",0.0,0.0,0.0,0.0
Hydrogen,"('EE_LNG_imp', 'EE')",0.0,0.0,0.0,0.0
Hydrogen,"('PL_LNG_imp', 'PL')",0.0,0.0,0.0,0.0
Hydrogen,"('LV_LNG_imp', 'LV')",0.0,0.0,0.0,0.0
Hydrogen,"('HR_LNG_imp', 'HR')",0.0,0.0,0.0,0.0
Hydrogen,"('EL_LNG_imp', 'EL')",0.0,0.0,0.0,0.0
Hydrogen,"('UK_LNG_imp', 'UK')",0.0,0.0,0.0,0.0
Hydrogen,"('FI_LNG_imp', 'FI')",0.0,0.0,0.0,0.0
Hydrogen,"('PT_LNG_imp', 'PT')",0.0,0.0,0.0,0.0
Hydrogen,"('LT_LNG_imp', 'LT')",0.0,0.0,0.0,0.0
Hydrogen,"('FR_LNG_imp', 'FR')",0.0,0.0,0.0,0.0
Hydrogen,"('DE_LNG_imp', 'DE')",0.0,0.0,0.0,0.0
Hydrogen,"('JS_LNG_imp', 'JS')",0.0,0.0,0.0,0.0
Hydrogen,"('CN_LNG_imp', 'CN')",0.0,0.0,0.0,0.0
Hydrogen,"('AF_LNG_imp', 'AF')",0.0,0.0,0.0,0.0
Hydrogen,"('IN_LNG_imp', 'IN')",0.0,0.0,0.0,0.0
Hydrogen,"('EG_LNG_imp', 'EG')",0.0,0.0,0.0,0.0
Hydrogen,"('AS_LNG_imp', 'AS')",0.0,0.0,0.0,0.0
Hydrogen,"('SA_LNG_imp', 'SA')",0.0,0.0,0.0,0.0
Hydrogen,"('TT', 'TT_LNG_exp')",0.0,0.0,0.0,0.0
Hydrogen,"('QA', 'QA_LNG_exp')",0.0,0.0,0.0,0.0
Hydrogen,"('USA', 'USA_LNG_exp')",0.0,0.0,0.0,0.0
Hydrogen,"('ME', 'ME_LNG_exp')",0.0,0.0,0.0,0.0
Hydrogen,"('AF', 'AF_LNG_exp')",0.0,0.0,0.0,0.0
Hydrogen,"('AU', 'AU_LNG_exp')",0.0,0.0,0.0,0.0
Hydrogen,"('RU', 'RU_LNG_exp')",0.0,0.0,0.0,0.0
Hydrogen,"('IM', 'IM_LNG_exp')",0.0,0.0,0.0,0.0
Hydrogen,"('EG', 'EG_LNG_exp')",0.0,0.0,0.0,0.0
Hydrogen,"('QA', 'ME')",0.0,0.0,0.0,0.0
Hydrogen,"('ME', 'AF')",0.0,0.0,0.0,0.0
Hydrogen,"('CR', 'CN')",0.0,0.0,0.0,0.0
Hydrogen,"('AS', 'CN')",0.0,0.0,0.0,0.0
Hydrogen,"('CR', 'TR')",0.0,0.0,0.0,0.0
Hydrogen,"('RU', 'CN')",0.0,0.0,0.0,0.0
Hydrogen,"('RU', 'CR')",0.0,0.0,0.0,0.0
Hydrogen,"('CM', 'USA')",0.0,0.0,0.0,0.0
Hydrogen,"('ME', 'QA')",0.0,0.0,0.0,0.0
Hydrogen,"('ME', 'CR')",0.0,0.0,0.0,0.0
Hydrogen,"('USA', 'CM')",0.0,0.0,0.0,0.0
Hydrogen,"('AF_LNG_exp', 'IT_LNG_imp')",0.0,0.0,0.0,0.0
Hydrogen,"('IM_LNG_exp', 'UK_LNG_imp')",0.0,0.0,0.0,0.0
Hydrogen,"('ME_LNG_exp', 'SA_LNG_imp')",0.0,0.0,0.0,0.0
Hydrogen,"('USA_LNG_exp', 'CN_LNG_imp')",0.0,0.0,0.0,0.0
Hydrogen,"('AF_LNG_exp', 'BE_LNG_imp')",0.0,0.0,0.0,0.0
Hydrogen,"('AF_LNG_exp', 'PL_LNG_imp')",0.0,0.0,0.0,0.0
Hydrogen,"('IM_LNG_exp', 'IE_LNG_imp')",0.0,0.0,0.0,0.0
Hydrogen,"('AF_LNG_exp', 'ES_LNG_imp')",0.0,0.0,0.0,0.0
Hydrogen,"('AF_LNG_exp', 'FR_LNG_imp')",0.0,0.0,0.0,0.0
Hydrogen,"('IM_LNG_exp', 'CN_LNG_imp')",0.0,0.0,0.0,0.0
Hydrogen,"('RU_LNG_exp', 'AF_LNG_imp')",0.0,0.0,0.0,0.0
Hydrogen,"('AU_LNG_exp', 'IE_LNG_imp')",0.0,0.0,0.0,0.0
Hydrogen,"('RU_LNG_exp', 'IN_LNG_imp')",0.0,0.0,0.0,0.0
Hydrogen,"('ME_LNG_exp', 'NL_LNG_imp')",0.0,0.0,0.0,0.0
Hydrogen,"('AU_LNG_exp', 'CN_LNG_imp')",0.0,0.0,0.0,0.0
Hydrogen,"('AF_LNG_exp', 'TR_LNG_imp')",0.0,0.0,0.0,0.0
Hydrogen,"('ME_LNG_exp', 'LT_LNG_imp')",0.0,0.0,0.0,0.0
Hydrogen,"('TT_LNG_exp', 'LT_LNG_imp')",0.0,0.0,0.0,0.0
Hydrogen,"('QA_LNG_exp', 'PT_LNG_imp')",0.0,0.0,0.0,0.0
Hydrogen,"('EG_LNG_exp', 'EE_LNG_imp')",0.0,0.0,0.0,0.0
Hydrogen,"('ME_LNG_exp', 'AS_LNG_imp')",0.0,0.0,0.0,0.0
Hydrogen,"('USA_LNG_exp', 'IT_LNG_imp')",0.0,0.0,0.0,0.0
Hydrogen,"('QA_LNG_exp', 'JS_LNG_imp')",0.0,0.0,0.0,0.0
Hydrogen,"('TT_LNG_exp', 'AS_LNG_imp')",0.0,0.0,0.0,0.0
Hydrogen,"('QA_LNG_exp', 'HR_LNG_imp')",0.0,0.0,0.0,0.0
Hydrogen,"('USA_LNG_exp', 'BE_LNG_imp')",0.0,0.0,0.0,0.0
Hydrogen,"('USA_LNG_exp', 'PL_LNG_imp')",0.0,0.0,0.0,0.0
Hydrogen,"('RU_LNG_exp', 'SA_LNG_imp')",0.0,0.0,0.0,0.0
Hydrogen,"('USA_LNG_exp', 'FR_LNG_imp')",0.0,0.0,0.0,0.0
Hydrogen,"('IM_LNG_exp', 'PL_LNG_imp')",0.0,0.0,0.0,0.0
Hydrogen,"('ME_LNG_exp', 'EL_LNG_imp')",0.0,0.0,0.0,0.0
Hydrogen,"('IM_LNG_exp', 'FR_LNG_imp')",0.0,0.0,0.0,0.0
Hydrogen,"('ME_LNG_exp', 'LV_LNG_imp')",0.0,0.0,0.0,0.0
Hydrogen,"('TT_LNG_exp', 'EG_LNG_imp')",0.0,0.0,0.0,0.0
Hydrogen,"('ME_LNG_exp', 'FI_LNG_imp')",0.0,0.0,0.0,0.0
Hydrogen,"('RU_LNG_exp', 'EE_LNG_imp')",0.0,0.0,0.0,0.0
Hydrogen,"('TT_LNG_exp', 'FI_LNG_imp')",0.0,0.0,0.0,0.0
Hydrogen,"('RU_LNG_exp', 'NL_LNG_imp')",0.0,0.0,0.0,0.0
Hydrogen,"('ME_LNG_exp', 'DE_LNG_imp')",0.0,0.0,0.0,0.0
Hydrogen,"('USA_LNG_exp', 'UK_LNG_imp')",0.0,0.0,0.0,0.0
Hydrogen,"('AU_LNG_exp', 'EE_LNG_imp')",0.0,0.0,0.0,0.0
Hydrogen,"('TT_LNG_exp', 'DE_LNG_imp')",0.0,0.0,0.0,0.0
Hydrogen,"('AF_LNG_exp', 'IE_LNG_imp')",0.0,0.0,0.0,0.0
Hydrogen,"('QA_LNG_exp', 'LT_LNG_imp')",0.0,0.0,0.0,0.0
Hydrogen,"('RU_LNG_exp', 'AS_LNG_imp')",0.0,0.0,0.0,0.0
Hydrogen,"('AF_LNG_exp', 'CN_LNG_imp')",0.0,0.0,0.0,0.0
Hydrogen,"('RU_LNG_exp', 'EL_LNG_imp')",0.0,0.0,0.0,0.0
Hydrogen,"('ME_LNG_exp', 'PT_LNG_imp')",0.0,0.0,0.0,0.0
Hydrogen,"('TT_LNG_exp', 'BE_LNG_imp')",0.0,0.0,0.0,0.0
Hydrogen,"('EG_LNG_exp', 'AF_LNG_imp')",0.0,0.0,0.0,0.0
Hydrogen,"('ME_LNG_exp', 'JS_LNG_imp')",0.0,0.0,0.0,0.0
Hydrogen,"('RU_LNG_exp', 'LV_LNG_imp')",0.0,0.0,0.0,0.0
Hydrogen,"('RU_LNG_exp', 'FI_LNG_imp')",0.0,0.0,0.0,0.0
Hydrogen,"('EG_LNG_exp', 'IN_LNG_imp')",0.0,0.0,0.0,0.0
Hydrogen,"('QA_LNG_exp', 'EG_LNG_imp')",0.0,0.0,0.0,0.0
Hydrogen,"('TT_LNG_exp', 'ES_LNG_imp')",0.0,0.0,0.0,0.0
Hydrogen,"('USA_LNG_exp', 'IE_LNG_imp')",0.0,0.0,0.0,0.0
Hydrogen,"('EG_LNG_exp', 'HR_LNG_imp')",0.0,0.0,0.0,0.0
Hydrogen,"('USA_LNG_exp', 'AF_LNG_imp')",0.0,0.0,0.0,0.0
Hydrogen,"('QA_LNG_exp', 'DE_LNG_imp')",0.0,0.0,0.0,0.0
Hydrogen,"('USA_LNG_exp', 'IN_LNG_imp')",0.0,0.0,0.0,0.0
Hydrogen,"('TT_LNG_exp', 'TR_LNG_imp')",0.0,0.0,0.0,0.0
Hydrogen,"('AF_LNG_exp', 'EE_LNG_imp')",0.0,0.0,0.0,0.0
Hydrogen,"('IM_LNG_exp', 'AF_LNG_imp')",0.0,0.0,0.0,0.0
Hydrogen,"('EG_LNG_exp', 'SA_LNG_imp')",0.0,0.0,0.0,0.0
Hydrogen,"('IM_LNG_exp', 'IN_LNG_imp')",0.0,0.0,0.0,0.0
Hydrogen,"('AU_LNG_exp', 'AF_LNG_imp')",0.0,0.0,0.0,0.0
Hydrogen,"('RU_LNG_exp', 'PT_LNG_imp')",0.0,0.0,0.0,0.0
Hydrogen,"('QA_LNG_exp', 'IT_LNG_imp')",0.0,0.0,0.0,0.0
Hydrogen,"('AU_LNG_exp', 'IN_LNG_imp')",0.0,0.0,0.0,0.0
Hydrogen,"('USA_LNG_exp', 'SA_LNG_imp')",0.0,0.0,0.0,0.0
Hydrogen,"('RU_LNG_exp', 'JS_LNG_imp')",0.0,0.0,0.0,0.0
Hydrogen,"('QA_LNG_exp', 'BE_LNG_imp')",0.0,0.0,0.0,0.0
Hydrogen,"('QA_LNG_exp', 'PL_LNG_imp')",0.0,0.0,0.0,0.0
Hydrogen,"('RU_LNG_exp', 'HR_LNG_imp')",0.0,0.0,0.0,0.0
Hydrogen,"('EG_LNG_exp', 'NL_LNG_imp')",0.0,0.0,0.0,0.0
Hydrogen,"('QA_LNG_exp', 'ES_LNG_imp')",0.0,0.0,0.0,0.0
Hydrogen,"('AU_LNG_exp', 'HR_LNG_imp')",0.0,0.0,0.0,0.0
Hydrogen,"('IM_LNG_exp', 'SA_LNG_imp')",0.0,0.0,0.0,0.0
Hydrogen,"('QA_LNG_exp', 'FR_LNG_imp')",0.0,0.0,0.0,0.0
Hydrogen,"('EG_LNG_exp', 'LT_LNG_imp')",0.0,0.0,0.0,0.0
Hydrogen,"('EG_LNG_exp', 'AS_LNG_imp')",0.0,0.0,0.0,0.0
Hydrogen,"('USA_LNG_exp', 'EE_LNG_imp')",0.0,0.0,0.0,0.0
Hydrogen,"('ME_LNG_exp', 'UK_LNG_imp')",0.0,0.0,0.0,0.0
Hydrogen,"('TT_LNG_exp', 'UK_LNG_imp')",0.0,0.0,0.0,0.0
Hydrogen,"('AU_LNG_exp', 'SA_LNG_imp')",0.0,0.0,0.0,0.0
Hydrogen,"('USA_LNG_exp', 'NL_LNG_imp')",0.0,0.0,0.0,0.0
